slug,title,published_at,category,priority,content_type,source_count,path
20260519-d08f5c,"미군, AH-64 아파치 헬기 변속기 결함 조사…조종사들 안전 우려",2026-05-19T12:14:20.576043+00:00,weapons,P2,wire,1,articles/2026-05/20260519-d08f5c/
20260519-b0a671,"미국, 저비용 컨테이너 미사일 1만 기 이상 대량 발주",2026-05-19T12:14:56.389009+00:00,weapons,P2,wire,1,articles/2026-05/20260519-b0a671/
20260519-f292df,"미 공군, 신형 스카이레이더 II 항공기 18대 보유",2026-05-19T12:15:34.529044+00:00,weapons,P2,wire,1,articles/2026-05/20260519-f292df/
20260519-e448f1,"델타포스 샘 포스터, 직설적 성격으로 알려져",2026-05-19T12:16:06.394078+00:00,operations,P3,wire,1,articles/2026-05/20260519-e448f1/
20260519-97708e,"우크라이나군, 러시아 루코일 정유소·야로슬라블-3 펌프장 공격",2026-05-19T12:16:41.905146+00:00,operations,P3,wire,1,articles/2026-05/20260519-97708e/
20260519-ab0fc6,"이란, 전쟁 종료 협상안 제시…백악관 '의미 있는 진전 없다'",2026-05-19T12:17:23.167022+00:00,geopolitics,P2,wire,1,articles/2026-05/20260519-ab0fc6/
20260519-dc71a7,"미 공군특수전사령부, OA-1K 스카이레이더 II 신속배치 능력 공개",2026-05-19T12:17:58.681584+00:00,operations,P2,wire,1,articles/2026-05/20260519-dc71a7/
20260519-20ab50,"NATO 전투기, 에스토니아 상공서 우크라이나 드론 격추",2026-05-19T12:34:14.589268+00:00,operations,P2,wire,1,articles/2026-05/20260519-20ab50/
20260519-dd5c01,"우크라이나군, 포크롭스크 인근 러시아 방어선 3km 돌파",2026-05-19T12:35:07.263242+00:00,operations,P2,wire,1,articles/2026-05/20260519-dd5c01/
20260519-c6c375,"라트비아, 자율형 드론 킬러 다년 계약 체결",2026-05-19T14:10:35.623605+00:00,weapons,P2,wire,1,articles/2026-05/20260519-c6c375/
20260519-46992f,"노스럽그루먼 무인전투기 YFQ-48A 탈론 블루, 첫 택싱 테스트 통과",2026-05-19T14:11:22.771142+00:00,weapons,P2,wire,1,articles/2026-05/20260519-46992f/
20260519-4616dd,"이스라엘, 소말릴란드 독립국가 공식 인정",2026-05-19T14:12:01.291356+00:00,geopolitics,P3,wire,1,articles/2026-05/20260519-4616dd/
20260519-a8442a,제한된 전쟁의 대가…'인도적 전쟁' 환상이 낳은 교착 상태,2026-05-19T14:12:41.444431+00:00,doctrine,P3,wire,1,articles/2026-05/20260519-a8442a/
20260519-bd7002,"우크라이나 침략 법적 기록 폐기 요구, 미국이 중재 불가능",2026-05-19T14:13:25.93025+00:00,geopolitics,P3,wire,1,articles/2026-05/20260519-bd7002/
20260519-b0e3b3,"미국, 한국에 MH-60R 헬기 24대 판매 승인…30억 달러 규모",2026-05-19T15:10:46.388234+00:00,weapons,P2,wire,1,articles/2026-05/20260519-b0e3b3/
20260519-b9a4d4,"미 해병대, 퀀티코 기지서 무장 로봇 시험",2026-05-19T15:11:44.148044+00:00,weapons,P2,wire,1,articles/2026-05/20260519-b9a4d4/
20260519-83e74b,"미 국방부, 드론 대응 기술 개발에 5억 달러 계약 체결",2026-05-19T15:12:40.028585+00:00,weapons,P2,wire,1,articles/2026-05/20260519-83e74b/
20260519-413ae0,"미 SOCOM 사령관 ""네트워크 이해하는 박사급 인재 필요""",2026-05-19T15:13:24.51642+00:00,doctrine,P2,wire,1,articles/2026-05/20260519-413ae0/
20260519-ab08bd,"G7, 러시아 전쟁 자금 차단 위해 제재 압박 유지",2026-05-19T15:14:00.340716+00:00,geopolitics,P3,wire,1,articles/2026-05/20260519-ab08bd/
20260519-20b743,"미국, 한국에 42억 달러 규모 군용 헬기 판매 승인",2026-05-19T15:34:06.055156+00:00,weapons,P2,wire,1,articles/2026-05/20260519-20b743/
20260519-6482be,"우크라이나 국경수비대, 하르키우 지역 러시아군 소규모 돌격부대 격멸",2026-05-19T15:35:52.816664+00:00,operations,P2,wire,1,articles/2026-05/20260519-6482be/
20260519-97dd76,"미군 Golden Dome 사업 비용 논란 심화, 육군 네트워크 전쟁 승리 전략 검토",2026-05-19T17:11:09.601635+00:00,weapons,P2,wire,1,articles/2026-05/20260519-97dd76/
20260519-dcaf67,"B-1B 폭격기, 새로운 무장체계 도입 추진",2026-05-19T17:12:03.606486+00:00,weapons,P3,wire,1,articles/2026-05/20260519-dcaf67/
20260519-eda4bf,"발리캐탄 2026, 필리핀 방위 대규모 다국적 훈련으로 진화",2026-05-19T17:13:24.375179+00:00,operations,P2,wire,1,articles/2026-05/20260519-eda4bf/
20260519-1d96e1,"2026 SOF Week 개최, 글로벌 특수전 커뮤니티 집결",2026-05-19T17:14:04.801468+00:00,operations,P2,wire,1,articles/2026-05/20260519-1d96e1/
20260519-a8d4a4,"우크라이나, 마리우폴 인근 러시아 방공체계 피해 공개",2026-05-19T17:14:45.92107+00:00,operations,P2,wire,1,articles/2026-05/20260519-a8d4a4/
20260519-7597fd,"마이크로소프트, 랜섬웨어 조직 지원 '폭스 템페스트' 악성코드 서명 서비스 적발",2026-05-19T17:15:31.313847+00:00,threats,P2,wire,1,articles/2026-05/20260519-7597fd/
20260519-7bbffb,"러시아, 2인승 Su-57 프로토타입 첫 비행 성공",2026-05-19T18:35:00.390374+00:00,weapons,P2,wire,1,articles/2026-05/20260519-7bbffb/
20260519-60b25b,"NATO 사령관 ""유럽 주둔 미군 추가 감축 예상""",2026-05-19T18:35:58.110314+00:00,alliance,P3,wire,1,articles/2026-05/20260519-60b25b/
20260519-87d141,"쉴드AI, LUCAS 드론에 자율 소프트웨어 통합",2026-05-19T18:36:46.062491+00:00,weapons,P2,wire,1,articles/2026-05/20260519-87d141/
20260519-b4df3d,"미군, 무장드론 100대 탑재 컨테이너식 발사체계 'BlitzBox' 추진",2026-05-19T18:37:31.222754+00:00,weapons,P2,wire,1,articles/2026-05/20260519-b4df3d/
20260519-1e97f7,"우크라이나, 6월 전선 활동 강화·장거리 타격 확대",2026-05-19T18:38:09.922787+00:00,operations,P2,wire,1,articles/2026-05/20260519-1e97f7/
20260519-d18811,"미국, 전장 우위 확보 위해 배터리 전략 수립 필요",2026-05-19T18:38:41.225091+00:00,defense_policy,P3,wire,1,articles/2026-05/20260519-d18811/
20260519-a1b004,"미군 JIATF-401, 동맹국 대드론 능력 공유 마켓플레이스 확대",2026-05-19T18:40:00.790977+00:00,operations,P2,wire,1,articles/2026-05/20260519-a1b004/
20260519-783e75,"미군 MQ-25 스팅레이, 배치 승인 획득",2026-05-19T18:41:05.920086+00:00,weapons,P2,wire,1,articles/2026-05/20260519-783e75/
20260519-8eed5c,이란 전쟁으로 균열 가는 미국-유럽 전략동맹,2026-05-19T19:10:26.179954+00:00,geopolitics,P3,wire,1,articles/2026-05/20260519-8eed5c/
20260519-4b0f11,"미군 MQ-25 스팅레이, 실전배치 승인",2026-05-19T19:11:37.875147+00:00,weapons,P2,wire,1,articles/2026-05/20260519-4b0f11/
20260519-c49532,"우크라이나 총사령관 ""러시아 전투손실 우크라이나의 3.5배""",2026-05-19T19:12:20.686532+00:00,operations,P3,wire,1,articles/2026-05/20260519-c49532/
20260519-9bf50b,"미 공군, 특수작전용 경공격기 스카이레이더 II 도입 추진",2026-05-19T20:11:13.326421+00:00,weapons,P2,wire,1,articles/2026-05/20260519-9bf50b/
20260519-6f5dc1,"우크라이나 지상로봇, 러시아군 공격 6주간 방어",2026-05-19T20:12:06.461158+00:00,operations,P2,wire,1,articles/2026-05/20260519-6f5dc1/
20260519-138306,"트럼프 행정부, 이란 추가 공격 검토 중",2026-05-19T20:12:42.21581+00:00,geopolitics,P2,wire,1,articles/2026-05/20260519-138306/
20260519-34bbf3,"미 해군 MQ-25 스팅레이, 저율 초기생산 단계 진입 승인",2026-05-19T20:13:24.359987+00:00,weapons,P2,wire,1,articles/2026-05/20260519-34bbf3/
20260519-f466dd,"우크라이나, UN 안보리서 러시아-벨라루스 군사훈련 주시 촉구",2026-05-19T20:14:02.111297+00:00,geopolitics,P3,wire,1,articles/2026-05/20260519-f466dd/
20260519-0f6c1c,"마이크로소프트 셀프서비스 비밀번호 재설정 기능, Azure 데이터 탈취 공격에 악용",2026-05-19T20:14:41.097602+00:00,threats,P2,wire,1,articles/2026-05/20260519-0f6c1c/
20260519-70e2e2,"처칠 총리의 '사냥꾼 부대' 구상, 영국 특수전 창설의 기원",2026-05-19T20:15:13.54643+00:00,history,P3,wire,1,articles/2026-05/20260519-70e2e2/
20260519-5c76a5,"미 공군특수작전사령부, 신형 순항미사일 '해복 스피어' 공개",2026-05-19T20:15:45.768168+00:00,weapons,P2,wire,1,articles/2026-05/20260519-5c76a5/
20260519-42ef4f,"미 북부사령부, 북극 지역 조율 강화 위해 '노르딕 브릿지' 구성",2026-05-19T21:12:24.535585+00:00,operations,P3,wire,1,articles/2026-05/20260519-42ef4f/
20260519-46e7a6,러시아 2인승 Su-57D 페론 전투기 첫 비행 실시,2026-05-19T21:13:08.888806+00:00,weapons,P3,wire,1,articles/2026-05/20260519-46e7a6/
20260519-426925,드론 위협으로 대규모 군사기지 축소 추세 예상,2026-05-19T21:14:24.098883+00:00,doctrine,P3,wire,1,articles/2026-05/20260519-426925/
20260519-02ad49,미군 보병 전술 베트남전 이후 최대 변화…드론·네트워킹 중심,2026-05-19T21:14:58.304876+00:00,weapons,P2,wire,1,articles/2026-05/20260519-02ad49/
20260519-382765,"우크라이나 전선 189건 교전, 포크롭스크 지역 최격전지",2026-05-19T21:15:35.301002+00:00,operations,P3,wire,1,articles/2026-05/20260519-382765/
20260519-f8d1f5,"우크라이나군, 적극적 방어 전략 추진…주요 전선 집중 공략",2026-05-19T21:16:08.052022+00:00,operations,P3,wire,1,articles/2026-05/20260519-f8d1f5/
20260519-f5c155,"미 사이버보안청, 깃허브 저장소에서 기밀정보·인증정보 노출",2026-05-19T21:16:39.02837+00:00,threats,P2,wire,1,articles/2026-05/20260519-f5c155/
20260519-5d0d7c,"우크라이나 전쟁 경험, 유럽 대러 방위 현대화에 교훈 제시",2026-05-19T21:17:15.441046+00:00,geopolitics,P3,wire,1,articles/2026-05/20260519-5d0d7c/
20260519-8a2a1c,"AI 활용 해커, 제로데이 취약점 발견…스파이웨어 업계 주목",2026-05-19T21:17:52.273695+00:00,tech,P2,wire,1,articles/2026-05/20260519-8a2a1c/
20260519-d0e288,"미 공군, T-38 탈론 전 기종 비행 운영 중단…추락 사고 조사",2026-05-19T21:33:58.279708+00:00,operations,P2,wire,1,articles/2026-05/20260519-d0e288/
20260519-3f1eca,"우크라이나, 러시아와의 드론전에서 우위 확보",2026-05-19T21:34:40.014508+00:00,operations,P3,wire,1,articles/2026-05/20260519-3f1eca/
20260519-5c6a30,미 육군 변혁 정책 1년 만에 논란…헤그세스 국방장관 기존 시스템 폐기 방침 재검토,2026-05-19T22:10:53.994217+00:00,defense_policy,P3,wire,1,articles/2026-05/20260519-5c6a30/
20260519-c5c6e0,"미 육군 특수전사령부, 과도한 배치로 전문성 약화 지적",2026-05-19T22:11:46.318798+00:00,doctrine,P2,wire,1,articles/2026-05/20260519-c5c6e0/
20260519-7a7265,"트럼프, 이란 추가 공격 검토 중…CENTCOM 사령관 '광범위 대응 준비'",2026-05-19T22:12:29.814332+00:00,geopolitics,P2,wire,1,articles/2026-05/20260519-7a7265/
20260519-b26609,"베레타 디펜스 테크놀로지 UK, 런던 증명소와 독점 파트너십 체결",2026-05-19T22:13:02.224801+00:00,weapons,P3,wire,1,articles/2026-05/20260519-b26609/
20260519-183d8c,"마이크로소프트, 악성코드 서명 서비스 악용 사이버범죄 조직 차단",2026-05-19T22:13:31.951586+00:00,threats,P2,wire,1,articles/2026-05/20260519-183d8c/
20260519-9105b1,"NATO 전략 중심축, 동유럽으로 이동",2026-05-19T22:14:04.898419+00:00,geopolitics,P3,wire,1,articles/2026-05/20260519-9105b1/
20260520-fb760b,"트럼프 행정부, NATO 위기 대응용 미군 전력 축소 추진",2026-05-20T01:20:07.507266+00:00,alliance,P2,wire,1,articles/2026-05/20260520-fb760b/
20260520-6770ff,"AC-130J 건쉽, 소형 순항미사일·AESA 레이더 통합 시연 추진",2026-05-20T01:20:54.193935+00:00,weapons,P2,wire,1,articles/2026-05/20260520-6770ff/
20260520-343412,"CENTCOM 사령관, 지하 목표물 타격 신기술 필요성 강조",2026-05-20T01:21:30.384036+00:00,weapons,P3,wire,1,articles/2026-05/20260520-343412/
20260520-3c5798,"미 공군특수작전사령부, 신형 순항미사일 '하복 스피어' 공식 명명",2026-05-20T01:22:09.147869+00:00,weapons,P2,wire,1,articles/2026-05/20260520-3c5798/
20260520-58c176,"AimLock·FN America, 소형 무인기 대응 원격무장시스템 'Dune' 공개",2026-05-20T01:22:42.795511+00:00,weapons,P2,wire,1,articles/2026-05/20260520-58c176/
20260520-bd37b6,"미 공군, 2026년 재입대 보너스 지급 대상 직렬 89개에서 24개로 축소",2026-05-20T01:23:27.876741+00:00,defense_policy,P3,wire,1,articles/2026-05/20260520-bd37b6/
20260520-19cf70,"러시아, 5월 19~21일 핵전력 훈련 실시 발표",2026-05-20T01:23:57.199061+00:00,threats,P1,wire,1,articles/2026-05/20260520-19cf70/
20260520-e93b69,"이란, 분쟁 재개 시 '추가 기습' 경고…트럼프와 긴장 고조",2026-05-20T01:24:29.685717+00:00,geopolitics,P2,wire,1,articles/2026-05/20260520-e93b69/
20260520-ccaed6,"미 해군, MQ-25A 무인급유기 저율생산 승인",2026-05-20T03:34:21.3026+00:00,weapons,P2,wire,1,articles/2026-05/20260520-ccaed6/
20260520-287664,"북한군, 모스크바 붉은광장 첫 행진…러시아와 군사협력 확대",2026-05-20T03:35:51.637762+00:00,geopolitics,P2,wire,1,articles/2026-05/20260520-287664/
20260520-121bce,"미국-나이지리아 연합작전, ISIS 전투원 175명 격살",2026-05-20T05:49:09.282362+00:00,operations,P3,wire,1,articles/2026-05/20260520-121bce/
20260520-d3984c,"미국은 AI 전장 지휘 추진, 한국 국방 AX는 초기 단계",2026-05-20T06:34:08.308591+00:00,opinion,P2,wire,1,articles/2026-05/20260520-d3984c/
20260520-a168d7,"국방 클라우드 제약으로 한국, AI 무기 경쟁에서 뒤처질 우려",2026-05-20T06:35:01.971389+00:00,defense_policy,P2,wire,1,articles/2026-05/20260520-a168d7/
20260520-652769,민간 범죄부터 불규칙전까지…'인지 영역' 전략 경쟁 심화,2026-05-20T06:35:49.930179+00:00,doctrine,P3,wire,1,articles/2026-05/20260520-652769/
20260520-d30eb3,"우크라이나-러시아 전선서 하루 250건 교전, 포크롭스크 방향 43건",2026-05-20T06:36:32.039385+00:00,operations,P2,wire,1,articles/2026-05/20260520-d30eb3/
20260520-b5780f,호주 콜린스급 잠수함 수명연장 사업 축소…일본 잠수함 도입 검토 강화,2026-05-20T06:37:08.291395+00:00,weapons,P3,wire,1,articles/2026-05/20260520-b5780f/
20260520-bb317e,한·인도 방산혁신 플랫폼 논의…AI·무인항공기 협력 가속화,2026-05-20T09:37:05.288872+00:00,alliance,P3,wire,1,articles/2026-05/20260520-bb317e/
20260520-1cc593,"해군특전단, 국제특수작전회의서 우방국과 연합작전 협력 강화",2026-05-20T09:38:03.051906+00:00,operations,P3,wire,1,articles/2026-05/20260520-1cc593/
20260520-e80d88,"레드와이어, NATO 동맹국과 펭귄 Mk3 무인항공기 계약 체결",2026-05-20T09:39:00.113297+00:00,weapons,P2,wire,1,articles/2026-05/20260520-e80d88/
20260520-5bb060,"러시아, 벨라루스 발사기지 포함 핵훈련 단행",2026-05-20T09:39:37.912373+00:00,operations,P2,wire,1,articles/2026-05/20260520-5bb060/
20260520-1dfbe6,"미 해군, 인도태평양 억제력 유지 위해 함정 건조 전략 전환 필요",2026-05-20T09:40:18.164737+00:00,defense_policy,P3,wire,1,articles/2026-05/20260520-1dfbe6/
20260520-a0c3cd,중국의 데이터 중심 첩보전략 드러낸 '솔트 타이푼',2026-05-20T09:41:00.654325+00:00,threats,P2,wire,1,articles/2026-05/20260520-a0c3cd/
20260520-dd8f1b,"미군 육군의 사단 중심 작전 전환, 효과성 의문 제기",2026-05-20T09:41:41.607486+00:00,doctrine,P3,wire,1,articles/2026-05/20260520-dd8f1b/
20260520-95f61b,"푸틴, 휴전 언급하며 '외교 시뮬레이션' 펼치나…전문가 ""시간 벌기 전술""",2026-05-20T09:43:04.978194+00:00,geopolitics,P3,wire,1,articles/2026-05/20260520-95f61b/
20260520-e732ad,"미 해병대, 후지 캠프서 HIMARS 실사격훈련 실시",2026-05-20T09:43:41.23339+00:00,operations,P3,wire,1,articles/2026-05/20260520-e732ad/
20260520-0cb037,"공군, 서해서 공대지 정밀타격 실사격 훈련",2026-05-20T11:19:51.519097+00:00,operations,P2,wire,1,articles/2026-05/20260520-0cb037/
20260520-d39c43,"안두릴, 보병용 엣지 컴퓨팅 장비 '보이저 게이트웨이 1' 공개",2026-05-20T11:20:37.123092+00:00,weapons,P2,wire,1,articles/2026-05/20260520-d39c43/
20260520-f826bb,"NATO 사무총장, 러시아 핵무기 사용 시 '파괴적' 대응 경고",2026-05-20T11:21:06.414951+00:00,threats,P2,wire,1,articles/2026-05/20260520-f826bb/
20260520-c82ab3,"러시아 드론 공격으로 우크라이나 코노톱 11명 부상, 1명 사망",2026-05-20T11:21:37.79762+00:00,threats,P2,wire,1,articles/2026-05/20260520-c82ab3/
20260520-badfca,"스웨덴, 42.5억 달러 규모 호위함 사업에 프랑스 선정",2026-05-20T13:56:00.199396+00:00,weapons,P2,wire,1,articles/2026-05/20260520-badfca/
20260520-436f82,"노스럽그루먼, F-16용 SABR 레이더 1,000대 납품 달성",2026-05-20T13:56:42.588183+00:00,weapons,P3,wire,1,articles/2026-05/20260520-436f82/
20260520-a33ad4,"호주, 콜린스급 잠수함 수명연장 사업 착수…78억 달러 투입",2026-05-20T13:57:18.192728+00:00,weapons,P2,wire,1,articles/2026-05/20260520-a33ad4/
20260520-fc9486,"DARPA 우주 로봇 서비싱 위성, 올여름 첫 비행",2026-05-20T13:58:00.482917+00:00,weapons,P3,wire,1,articles/2026-05/20260520-fc9486/
20260520-8ed418,"미 특수작전사령부, 고속탄 호환 소총 상용제안 요청",2026-05-20T13:58:43.875963+00:00,weapons,P2,wire,1,articles/2026-05/20260520-8ed418/
20260520-54f7a9,"젤렌스키, 러시아의 북부 우크라이나 공세 5가지 시나리오 확인",2026-05-20T13:59:23.98011+00:00,operations,P2,wire,1,articles/2026-05/20260520-54f7a9/
20260520-b2f17a,정보 수집 아닌 '우선순위 결정'이 AI 시대 핵심…정보 사이클 재설계 필요,2026-05-20T14:00:00.713011+00:00,opinion,P3,wire,1,articles/2026-05/20260520-b2f17a/
20260520-6eca50,"미국 국방전략, 강력한 동맹국 필요성 강조",2026-05-20T14:26:17.9218+00:00,defense_policy,P3,wire,1,articles/2026-05/20260520-6eca50/
20260520-ffc3ad,제2차 세계대전 특수전 격투술의 발전,2026-05-20T14:27:04.38866+00:00,history,P4,wire,1,articles/2026-05/20260520-ffc3ad/
20260520-63eb90,"미 공군특수작전사령부, OA-1K 스카이레이더 II 신속배치 능력 공개",2026-05-20T14:27:40.002726+00:00,weapons,P2,wire,1,articles/2026-05/20260520-63eb90/
